636;CENTRE NORD;Bouake;OPERA;;;2020-09-06 00:00;19:00:00;;70;0;0;0;2020-08-31;2020-09-06
637;CENTRE NORD;Bouake;WIFI;;;2020-09-04 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
638;CENTRE NORD;Bouake;WIFI;;;2020-09-05 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
639;CENTRE NORD;Bouake;WIFI;;;2020-09-06 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
640;CENTRE NORD;Bouake;CAVE DU QUARTIER;;;2020-09-04 00:00;17:00:00;;0;0;10;0;2020-08-31;2020-09-06
641;CENTRE NORD;Bouake;CAVE DU QUARTIER;;;2020-09-05 00:00;17:00:00;;0;0;10;0;2020-08-31;2020-09-06
642;CENTRE NORD;Bouake;CAVE DU QUARTIER;;;2020-09-06 00:00;17:00:00;;0;0;10;0;2020-08-31;2020-09-06
643;EST ET PERIPHERIES;BASSAM;LA BERCEUSE;;;2020-09-03 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
644;EST ET PERIPHERIES;BASSAM;LE TROLY;;;2020-09-03 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
645;EST ET PERIPHERIES;BONOUA;SELFIE ;;;2020-09-03 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
646;EST ET PERIPHERIES;BONOUA;LA TERRASSE DES GRANDS;;;2020-09-03 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
647;EST ET PERIPHERIES;BONOUA;CHAMPIONS LEAGUE;;;2020-09-03 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
648;EST ET PERIPHERIES;BONOUA;LE PREMIER ;;;2020-09-03 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
649;EST ET PERIPHERIES;ABOISSO;MONOPOLE;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
650;EST ET PERIPHERIES;DABOU;17 - 18 ;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
651;EST ET PERIPHERIES;DABOU;QUAY  D'ORSAY;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
652;EST ET PERIPHERIES;DABOU;CHEZ  DOS;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
653;EST ET PERIPHERIES;DABOU;PLANTATION;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
654;EST ET PERIPHERIES;DABOU;PLANETE DES STARS;;;2020-09-03 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
655;EST ET PERIPHERIES;ADZOPE;PELOUSE;;;2020-09-03 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
656;EST ET PERIPHERIES;ADZOPE;CAVE A PLUS;;;2020-09-03 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
657;EST ET PERIPHERIES;ADZOPE;EMINEM;;;2020-09-03 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
658;EST ET PERIPHERIES;ADZOPE;LA CACHETTE TOULUSE;;;2020-09-03 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
659;EST ET PERIPHERIES;AGBOVILLE;PELOUSE (MOUTCHO);;;2020-09-03 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
660;EST ET PERIPHERIES;AGBOVILLE;MAISON BLANCHE;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
661;EST ET PERIPHERIES;AGBOVILLE;SIKENSI GASOIL;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
662;EST ET PERIPHERIES;AGBOVILLE;WIFI;;;2020-09-03 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
